SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
N,P07,S01,17565951268,1,감사합니다,아주좋아요,좋아요,답답하지 않는 느낌  바른 후 광채가 나는 등 좋은데 이것만 바르기엔  커버력이 약합니다,제가 50대 후반인데 비비중 최고예요,,,,,
N,P11,S37,8825902332,0,순하고,자극,지워,저렴하게,감사합니다,5.13,3.49,3.39,2.5,2.46
N,P11,S37,8825902332,1,무조건 립앤아이는 뽀오얀이죠진짜 어렸을때부터 무조건 이거만큼 자극적이지않고 좋은거눈 없는거같아요,제가 써본것중에 제일 잘지워지는 리무버 가장좋은건 엄청 순해요,자극도없고 세정력도 아주 좋아요,싸게 쟁여둬서 좋아요,편하고좋아요,,,,,
N,P10,S02,4157790496,0,저렴하게,촉촉하고,만족,좋습니다,가격,5.81,5.32,4.01,3.59,2.87
N,P10,S02,4157790496,1,적당한 보습과 바를수록 탄력이 생기는 느낌이 듭니다,어머님이 항상 설화수만 쓰시는데 배송도 빠르고 가격도 착합니다,항상 구매해 엄마선물로 드리는 설화수 까다로운 저희 럼마고 만족해 하는제품 이번에 싸게 잘 구매했네요,어머님들에겐 설화수가 최고죠,배송도 빠르고 제품은 뭐 설화수인데 할 말이 있나요,,,,,
N,P10,S23,19332652302,0,촉촉,순하고,좋습니다,있어요,재구매,16.69,12.25,9.74,9.02,8.02
N,P10,S23,19332652302,1,지금 몇년째 닦토로 이것만 쓰고 있어요,보습에 좋고 피부에 잘 흡수 돼요 트러블 없었어요,세일해서 저렴하게 잘샀어요포장 꼼꼼하고 매번 증정품주셔서 감사해요,촉촉하고 좋아요,순한 토너입니다,,,,,
N,P12,S03,5763649905,0,향도,미용실에서,향이,머릿결이,만족,20.15,14.47,11.46,7.97,7.4
N,P12,S03,5763649905,1,좋은제품많이파세요,다들 아시는 상품이니 뭐 이젠 왠지 집안에 항상 비치되어 있어야 하는 상품중에 하나가 된듯 하네요,저렴한가격에   잘샀어요,향기도 굿 머릿결이 좋아지고 있어요,촉촉하고 좋아요,,,,,
N,P09,S17,14266774954,0,끈적,바르기,좋습니다,편하고,발림성,8.02,7.79,6.96,6.79,5.66
N,P09,S17,14266774954,1,서핑할때 얼굴은 물론 손등 발등 목 귀까지 다 바르는데 좋아요,스틱으로 되어있어서 손에 묻히지 않아도 바를수 있고 엄청 촉촉하고 부드러워서 정말 좋아요,자외선 차단이 잘 되는지는 잘모르겠지만 사용이 편해서 좋아요,어머니 부탁으로 산건데 하루도 안되서아침에 왔네요택배속도에 놀랐습니다,간편해서 자주 바르게 되고 훨씬 바르게 쉬우니 더 잘 보호되는것 같아요,,,,,
N,P08,S35,27964937522,0,때가,저렴하게,각질,있어요,만족,7.52,5.03,4.67,3.31,3.29
N,P08,S35,27964937522,1,때비누만 쓰다 요런 제품도 있다니 늦게 알었지만 정말 좋아요,단독으로 사용하기엔 피부에 좀 남는 감이 있고 때수건이랑 같이 사용하면 좋아요,목욕할때 쉽게 때가 밀어집니다,때필링 여러개 쓰시는데 요것도 항상 쟁겨두고 쓰십니다,샤워하기전이나 칙칙뿌려서 하는게 필링이 잘되고 반신욕조기 있음,,,,,
N,P10,S23,25185597522,0,촉촉,커서,자극,트러블,크고,11.63,11.2,6.6,6.53,6.52
N,P10,S23,25185597522,1,아침 저녁으로 써주고 있어요,잘 쓰고 있어요,피부가 정말 촉촉해지네요,피부 정리되는 느낌이에요,닦기만해도 수분이 충전되는 면에서 너무 좋아서 또 구매할 거 같아요,,,,,
N,P11,S38,10677500489,0,라곰,세정력,거품이,순하고,있어요,7.97,7.56,5.89,5.53,5.32
N,P11,S38,10677500489,1,나쁘지않아요,여러가지 클렌징폼 많이 써봤지만 라곰은 순하기도  하면서 세정력도 좋고 피부도 촉촉해서 계속 쓰게 됩니다,사용하는 제품인데 세정력도 좋고 향도 좋아요,클렌징 두번째 입니다,이거만 써요,,,,,
N,P07,S33,14573265244,0,커버,한스킨,저렴하게,있어요,만족,32.37,10.86,7.5,6.76,6.69
N,P07,S33,14573265244,1,맘에드는데 양이적은듯,다들 이 컨실러가 너무너무 좋다고해서 다크포인트 써클 가릴 용도로 사봤어요,좋은걸요,잡티커버에 탁월합니다,미리 덮어두고 좀 기다린 다음에 파데 얹어주면 굳 피부랑 비슷한 톤을 선택해서 바르세요,,,,,
N,P12,S32,26250385522,0,탈모,향도,향이,거품,효과,30.22,22.99,19.1,18.42,15.79
N,P12,S32,26250385522,1,그래서 써보니샴푸가 두피에 닿을때 시원한 느낌이 들었고제가 머리가 길어서 다른 샴푸들은 여러번 눌러서써야 거품이 풍성한데 앙방은 거품도 풍성해서 많은 양을 쓰지 않아도 되니 좋더라구요,아니 도대체 왜 이걸 이제 샀을까 저는 효과가 눈에 보여요 확실히 머리카락 훠어어어얼씬 덜 빠져요,남편도 샴푸 바꾸고  자꾸 좋은 향기 난다고 좋은 건 혼자 쓰고 싶지만 울 남편도 탈모예방이 필요하기에  같이 사용해야겠어요,일단 탈모샴푸라고 해서 향기는 기대 안했는데 화이트머스크향 잔향이 너무 좋아요,여태 쓰던 샴푸와는 다르데요혼자 동영상 찍느라 어려웠다고 1 거품 풍성2 샴푸 후 머릿결 부드러움 덜빠짐3 시원한 느낌과 만족스러운 향계속 쓸수록 좋다고 하네욥 만족합니당,,,,,
N,P05,S04,22876934426,0,입술,바르면,화한,예뻐요,촉촉,6.45,5.66,4.63,4.39,4.03
N,P05,S04,22876934426,1,진심  이색 저색 발라도 위에 덮는 매력,근데 바르면 입술이 후끈해짐 뭔가 박하 입에다 생으로 바르는느낌 예뻐서 용서해줌,약간 화한 게 있는데 그래도 좋은 거 같어요,컬러가 너무 이쁘네여,치약맛도 나는 것 같고  립스틱 바르고 위에 발라보았어욤 조아용,,,,,
N,P10,S23,4157790206,0,엄마가,저렴하게,촉촉,만족,선물로,10.73,6.62,5.65,5.48,4.72
N,P10,S23,4157790206,1,배송빨라요리뉴얼 되었다고 하고 설화수도 가짜가 많다해서 일부러 신형으로 샀어요엄마한테 선물로 보내드렸는데 병이 통통하다고 하시네요,배송도 빠르고 자렴한 가격에 잘 구매한 것 같아요,거의 최저가격이에요,빠른배송 잘 받앗습니다듀티프리라고 써있네요,매번쓰던거예요,,,,,
N,P12,S32,29650571619,0,탈모,저렴하게,만족,머릿결이,보타랩,6.95,6.55,6.33,6.28,5.95
N,P12,S32,29650571619,1,엄마 선물로 사드렸는데 좋으시다고 하세요,재구매 의사 있어요,저렴하게 쭈욱,또 구매하겠습니다,소문이 자자한 헤어제품을 이제사 만나게 되었네요,,,,,
N,P07,S14,29709550618,0,들어요,광이,좋습니다,조성아,촉촉,15.0,13.88,9.43,8.52,8.42
N,P07,S14,29709550618,1,상품내용과 다르게 전혀 촉촉하지도않구요,그냥 바를만해요,홈쇼핑보고 검색하다가 구입해서 아침마다 사용중입니다파데사용후해도 좋을것같고 하나만 쓰니 생얼이 아주 자연스러워졌네요,자연스럽게 톤보정 되나 홈쇼핑 광고처럼은 아니에요,빛이 나서 볼륨이 독보이고 화사한 느낌,,,,,
N,P12,S40,29590351618,0,향이,향도,제이숲,머릿결,일랑,26.8,20.27,16.39,13.37,8.35
N,P12,S40,29590351618,1,왠지 촉촉해지는 느낌이에요,그리고 펌프 사용시 넘칠수 있어여유롭게 용기사이즈를 만드신것도 신의한수전 21 으로 구매해서 트리트먼트 2개 바디워시 1개구매했는데요,머릿결 부드러워지고 향도 좋고 용량도 조아요,꾸준히 써보고있어요,쓰랴고 펌핑할때만 나요대용량이라 좋고 안하면 정전기도 심한데 하면 좀 차분해지고 좋습니다,,,,,
N,P05,S06,12994395653,0,입술이,촉촉,립밤,건조,향도,10.68,6.88,5.74,4.03,2.54
N,P05,S06,12994395653,1,건조하지않게 관리해줘야 갈라지지않는다고 하던데 요거 진짜 촉촉함 하나는 대박이에요,엄청 보습이 좋아요,발림도 좋고 살짝 코코넛향도 괜찮아요혹시나하고 혀에 닿았을 때 화장품 맛이 안나서 또 좋았습니다 ㅋㅋ,자기전 듬뿍 발랐더니 과했나봐요 조금만 발라도 좋을듯해요,발라보니 촉촉한게 좋습니다배송도 빨라요,,,,,
N,P12,S40,30929618620,0,향이,향도,트리트,머릿결,로더베르,38.71,21.15,14.44,13.79,9.93
N,P12,S40,30929618620,1,머리카락때문에 좋은것은 다사용해보았는데 가격도 너무좋고 머리가 힘이있어서  진짜좋아요,위로 세어나왔어요,빠른배송 감사드립니다,배송도 빠르고 좋아요,좋은 상품을 합리적인 가격에 구입할 수 있어 매우 만족스럽습니다,,,,,
N,P07,S14,21151644889,0,모공,작은,미니,좋습니다,오래,11.81,4.6,3.78,3.26,3.13
N,P07,S14,21151644889,1,전부터 쓰던 제품입니다,화장을 자주 하는 편도 아니고 유통기한도 있어서 작은 용량으로 구매해서 사용하는데 딱 좋아요,말모말모 최고의 모공프라이머 오짜피 쪼금씩 쓰니까 큰거사면 몇년이고 쓰는게 찝찝하고아깝고그렇더라구여 작은 거 사서 빠딱빠딱쓰는게좋겟다 싶어 구매햇습니다,화장이 밀릴 줄 알았는데 안구래요 코에만 아주 소량 아주 소량씩 씁니다,너무좋아요,,,,,
N,P07,S01,12530446485,0,커버,비비,성분이,발림성,촉촉,6.98,6.92,5.96,4.95,4.67
N,P07,S01,12530446485,1,몇 년째 쓰고 있어요,그전에 쓰던거랑 용기가 바뀐거같은데 안에성분도 달라진건지는 잘모르겠네요,좋아요,만족합니다,순항성분에 밀착력도 좋아요,,,,,
N,P07,S01,7441148520,0,엄마가,발림성,저렴하게,커버력,있어요,2.51,2.43,2.18,1.95,1.87
N,P07,S01,7441148520,1,최고입니다,항상 잘쓰고 있어요,믿고쓰는 토니모리마스크팩 감사합니다,좋아요,가벼운 커버정도 되는데 두꺼운 커버 싫어서 사용합니다,,,,,
N,P07,S01,82249824129,0,저렴하게,배송도,좋아,주문했,만족,1.74,1.73,1.15,0.83,0.59
N,P07,S01,82249824129,1,배송도 생각보다 빠르고 상품도 좋아요,전 늘 맍족하며 쓰건 제품이라 이렇게 살 수 있을때 쟁이고 싶네요,지속력이 아주 좋다고는 할수 없지만 화사하게 만들어줘서 다른거 쓰기가 어렵네요,매장보다 저렴하게 샀어요,피부가 맑아보입니다,,,,,
N,P07,S01,23298052494,0,성분이,커버,비비,만족,발림성,12.11,7.09,6.78,5.51,4.43
N,P07,S01,23298052494,1,좋아요,잘바꾼것 같아 만족합니다,좋아요좋아요,21호 쓰기에 색표현이 나쁘지 않은 것 같아요,가볍게 발려요,,,,,
N,P07,S01,13452114802,0,촉촉,커버,비비,좋습니다,발림,5.02,4.82,4.77,4.21,3.64
N,P07,S01,13452114802,1,피부에  부드럽게  발라지며  얼굴이  환하게  표현되네요,예전에 써보구 좋았던 기억이 있어서 구매했는데 양이줄어든건아니겠죠,가성비도 좋습니다,자연스럽게 잘 화장되는거같아요,묽은타입이에요배송빨라요,,,,,
N,P07,S01,10834411318,0,커버,자연스,좋습니다,촉촉하고,발림성이,4.55,2.76,2.64,2.61,2.42
N,P07,S01,10834411318,1,근데 진짜 아쉬운 점은 색이 조금 어두워서 두세가지 색이 있었으면 좋겠어요,순하고 색도 피부색하고 이질감없이 잘 맞고용 21호 하고 23호 사이톤인데,그래도 화장 안 할순 없으니까 순한거 찾다가 클레어스 리뷰 보고 구매했고 지금 사용한진 거의 3주 되가는데 진짜 순하고 자연스럽게 밝혀주니까 정말좋아요,커버력은 없지만 쌩얼같이 자연스럽게 톤업하기 좋아용 마스크에도 잘 안묻어나고 적은양으로도 충붕해요,거의 2년째 애용중인 비비크림 커버력이 뛰어난 편은 아니지만 자연스럽게 얼굴을 밝혀주고 바르고 오래 있어도 피부가 많이 답답하거나 간지럽지 않아 좋습니다,,,,,
N,P07,S01,10153586214,0,비비,커버,트러블,순하고,순해서,4.7,4.38,4.36,3.25,3.13
N,P07,S01,10153586214,1,매트한 타입이라 수분크림 듬뿍 바르고 발라야해요,항상쓰는 순한 비비에요,민감성 피부엔 제로이드 화장품이 제일인듯요 샘플도 많이 주시고 감사합니다,핌프로브 토너 로션 비비 바르는데 제형이 묽어서 건조하진 않을까 걱정했는데 오래도록 수분감 유지하면서도 번들거림 없이 보송보송하네요,좋습니다,,,,,
N,P10,S44,82839072147,0,있어요,배송도,섞어,구매했어요,호호바,3.84,2.56,2.52,2.5,2.25
N,P10,S44,82839072147,1,친구추천해줫더니 좋아해서 구매했어요,5개월 아기목욕하고 로션이랑 섞어발라주고 있어요,늘 쓰던 상품이라 주문했어요,그렇게 끈적이지 않고 좋아요,마른 후에도 미끌거리는게 아니라 촉촉하면서 로션바른 느낌리라서 좋아요,,,,,
N,P07,S01,83371011155,0,섞어,,,,,1.0,,,,
N,P07,S01,83371011155,1,좋어요,톤업이랑 섞어 바르나 비비만 바르나 둘다 같아요,바를때 퍽퍽함이 있어서 선크림이랑 섞어바르고있어요,두가지 구매해서 섞어서 발랐어요,얼굴이 화사해졌어요,,,,,
N,P02,S25,18340535128,0,촉촉,수분,좋습니다,만족,오래,7.15,5.65,5.17,3.29,2.34
N,P02,S25,18340535128,1,겨울에 이거 없으면 안될것 같아요,만족합니다 만족합니다 만족합니다,빠른배송 감사합니다,잘받았습니다,좋습니다,,,,,
N,P05,S06,8861351935,0,촉촉,색상,발색,색이,좋습니다,17.18,9.19,8.97,7.98,5.69
N,P05,S06,8861351935,1,촉촉한게 립밤같면서 발색은 립밤보다 진한 립스틱에 가깝고 만족해요,가격은 조금 착하지 않지만 립세럼은 이거만 몇년째 쓰고 있어요,선물포장 추가하니 확실히 예쁘긴하네요,고맙습니다,케이스도 고급스럽고요,,,,,
N,P04,S43,25185597522,0,커서,촉촉하고,모르겠,자극,재구매,3.2,2.97,1.67,1.45,1.42
N,P04,S43,25185597522,1,좁쌀때문에 사서 팩처럼 올려놓고쓰는데  아직 더 써봐야알거가탕요,신기좀더 써봐야 확실하겠지만 일단 대만족,배송은 빨랐어요리뷰가 좋아서 구매해봣는데 효과있었으면 좋겠네요,아직 며칠 사용하지 않았는데 좁쌀이 좀 줄어든거 같아요,1년이상째 쓰는중이예요,,,,,
N,P07,S01,83353015046,0,멀티밤,발림성,부드럽고,촉촉하,은은,2.08,1.21,1.12,0.95,0.66
N,P07,S01,83353015046,1,기미도 조금 옅어진거 같구   촉촉하니 조아요,발림성도 괜찮아요,,,,,,,,
N,P08,S35,23343004491,0,향이,향도,거품도,만족,좋습니다,27.9,18.56,9.6,7.86,7.21
N,P08,S35,23343004491,1,양도 많고 거품도 많이나고 천연계면활성제라 초저아이까지 같이쓰기 좋아요씻어내면 미끌미끌 금방 뽀도독느낌이 아니라 오래 문질러 헹궈야하지만 확실히 덜 건조하네요,이마트 트레이더스에서 판매하는 제품은 거의 실패한적없어 첫 사용임에도 대용량 주문했는데향도 은은하고 거품도 풍성해서 두 펌프로 거품타월없이 손이로 충분히 바디전체 세정되네요샤워 후 바디로션없이도 건조함없고 땡김없어서 좋아요,향 너무 좋은데요쿤달 바디워시는 일랑일랑 체리블라썸 베이비파우더 화이트머스크 다 써봤는데 나쁘지 않았어요,그리고 아카시아향이 바디워시향으로 흔하지 않아서 구매했는데 향도 진하고 좋아요,작은 용량의 제품을 사용하다가 사용감이 좋아 이번엔 대용량으로 구매해봤어요 등드름이 있고 검조한 피부때문에 고민이었는데 샤워후 바디로션을 바르지 않아도 피부가 촉촉하고 향도 과하지 않아 좋아요,,,,,
N,P07,S41,12425200509,0,가성비,재구매,팩트,이글립스,모공,6.62,6.22,5.98,5.8,4.91
N,P07,S41,12425200509,1,배송이 쿠팡에서 오고 찌그러져서 온다는 후기는 봐서 이건 예상했지만 세상에 사람 다니는 공용 대문 바닥에 그냥 쑤셔 놓는 게 어딨나요,항상 사용하는 팩트입니다,보송하게 발히고 피부가 좋아보여요 지속력은 더 써봐야 알 것 같아요,손등 테스트상태이지만 말그대로 뽀샤시 엄청부드러워요,이 제품을 자주 이용하는 사람으로 너무 만족스러워요,,,,,
N,P07,S01,15005179773,0,커버,만족합니다,저렴하게,비비,닥터자르트,3.41,3.16,2.98,2.98,2.54
N,P07,S01,15005179773,1,몇 년째 계속 사용하고 있는 제품이에요저렴하게 구매할 수 있어 좋았어요,감사합니다,재구매인데 만족합니다,부드럽게 잘 커버되는 듯 해요,오래 쓰고 있어요,,,,,
N,P07,S45,12114773816,0,쉐딩,저렴하게,자연스,발색,만족,20.91,11.37,8.56,8.1,7.11
