SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
G,P10,S31,152477,1,P,완전 촉촉하구 잎도 생각보다 잘 녹아서 괜찮았어요향은 무향이었는데 향 있는걸 좋아하지 않아서 저는 오히려 좋았습니당 끈적이지도 않아서 너무 좋더라구요 촉촉하고 끈적이지도 않고너무 좋았습니당,앰플 안에 둥둥 떠다니는 병풀 잎이 부드럽게 녹아들어 흡수되는데 겨울이라 건조한 피부가 더시카 앰플을 바르고 나서 엄청 진정되었어요 밤에 바르고 자도 아침까지 촉촉함을 유지할 수 있었어요ㅎㅎ 마무리도 산뜻해서 자주 바르게 되네요 병풀 고농축 앰플이라 피부에 고민 많으신 부모님들 사용하셔도 좋을 것 같아요 양에 비에선 가격이 있는 편이라,SNP에서 새롭게 출시한 더시카 40 앰플앰플 안에 둥둥 떠다니는 병풀 잎이 부드럽게 녹아들어 흡수됩니다겨울이라 건조한 피부가 더시카 앰플을 바르고 나서 엄청 진정되었어요 밤에 바르고 자도 아침까지 촉촉함을 유지할 수 있었어요ㅎㅎ 마무리도 산뜻해서 자주 바르게 되네요,스마트팜 기술로 재배된 병풀이라 시카성분이 일반 제품에 비해 4배나 높다고해서 기대하면서 사용해본 제품 앰플에는 시카잎이 그대로 들어있는데 연화기술이 적용되어 앰플과 함께 롤링하면 금방 녹아 흡수되서 신기했어요 사용 후 끈적임이 없어서 산뜻한 앰플 찾으시는 분들이 좋아할듯,지성인 저도 편안하게 바를 수 있을 정도로 끈적거리지 않아서 일단 너 합격 ㅋㅋ끈적거리지 않는데도 엄청 촉촉해서 겨울뿐만 아니라 여름에도 사용하기 넘넘 좋을 것 같아요한 이틀만 사용해도 피부 좁쌀이나 붉은기 트러블이 잠잠해지고 피부결이 고와지더라구요 전 시카 패드로 각질 한번 걷어내고 앰플을 흡수시켜주는데 궁합이 잘 맞았어요 ㅎㅎ시카 조각들은 연화되어 있어 쉽게 녹더라구요  문지르는 순간 녹아서 피부에 잘 흡수됐어요?몇몇 잎들은  작게 좀 남아있긴 했는데 거슬릴 정도는 아니였어요 ㅎㅎ그치만 SNP 좀 더 잘 녹게 만들어 주라구,,,,,
G,P10,S31,152477,1,N,민감해진 피부를 진정 시켜줘요 사용하니까 확실히 붉어진 피부가 진정되고 편안해지는 느낌이 들었어요병풀잎이 들어있는게 보여서 신기했는데 롤링해주면 부드럽게 녹아들고 흡수되서 피부 자극은 전혀 없더라구요앰플이라 점도가 있는데 무겁고 끈적이지는 않고 수분감 낭낭한 제형이에요 ,지성인 저도 편안하게 바를 수 있을 정도로 끈적거리지 않아서 일단 너 합격 ㅋㅋ끈적거리지 않는데도 엄청 촉촉해서 겨울뿐만 아니라 여름에도 사용하기 넘넘 좋을 것 같아요한 이틀만 사용해도 피부 좁쌀이나 붉은기 트러블이 잠잠해지고 피부결이 고와지더라구요 전 시카 패드로 각질 한번 걷어내고 앰플을 흡수시켜주는데 궁합이 잘 맞았어요 ㅎㅎ시카 조각들은 연화되어 있어 쉽게 녹더라구요  문지르는 순간 녹아서 피부에 잘 흡수됐어요?몇몇 잎들은  작게 좀 남아있긴 했는데 거슬릴 정도는 아니였어요 ㅎㅎ그치만 SNP 좀 더 잘 녹게 만들어 주라구,,,,,,,,
G,P10,S31,152523,1,P,키노닉스 양배추 진정 앰플스킨케어 바르기 귀찮으신 분들은 집중키노닉스에서 나온 수분 진정 올인원케어 앰플양배추 진정 앰플을 소개해드려요양배추추출물이 들어가 있어서사용했을 때 살짝의 쿨링감과 기분좋은 산뜻함이 느껴졌어요수부지 분들이 딱 좋아하실 제형에다가수분감쿨링감까지 느껴지니까 너무 만족스러웠어요끈적임 없이 기분좋은 마무리감이였고올인원케어 앰플답게 피부 수분감을 확실하게 채워주는 제품이라 좋았어요바쁜 아침에 스킨케어 단계를 줄이고 싶거나확실한 수분감과 산뜻한 마무리감을 좋아하시는 수부지 분들께 강추드릴게요???,요새 갱년기도 아닌데 얼굴에 열감이 자주 올라와서 걱정이었는데 딱 맞는 제품 발견   ? 피부 진정에 도움을 주는 양배추 추출물이 무려 85나 들어간 진정 쿨링 꿀템이라눙심지어 약산성이라 안심하고 쓸 수 있당ㅎㅎ 앰플인데 끈적임이 하나도 없고 흡수가 진짜 빠름 끈적이는 거 극혐하는 나는 진짜 너무 좋아따ㅏㅏㅏ쓰고 나서 신기하게도 진짜 열감이 안오르는 것 같다,키노닉스  양배추 진정 앰플양배추추출물 85에 시카CICA를 더한 피부 진정 SOS 앰플  진정  쿨링 이펙트 양배추추출물85  자연유래성분들이 피부 진정 쿨링에 도움을 줌 즉각 401도 저하 임상 완료 수분 3중 잠금 효과 3중 히알루론산을 함유하여 빈틈없이 수분 공급 촉촉한 피부 관리에 도움을 줌  끈적임없이 산뜻한 흡수력 피부 흡수력이 좋아 번들거리거나 끈적임 없이 산뜻한 사용감을 선보임  약산성 마일드 안심 포뮬라 건강한 피부 산도인 약산성에 맞춰 피부를 균형있고 부드럽게 가꾸는데 도움을 줌 추천하는 피부지속된 피부 고민으로 진정 제품 매니아인 분예민해진 피부를 진정시키고 싶은 분사계절 사용 가능한 인생 앰플이 찾고 싶으신 분수분과 진정 올인원 케어 앰플을 찾으시는 분끈적이는 건 절대 싫다 흡수가 빠른 앰플을 찾으시는 분23번의 레이어링을 통해 깊은 수분감을 느껴보세요 ,,,,,,,
G,P10,S31,152975,1,P,용량 30ml가격 32000좁쌀 거의 사라짐      사용기간 1주 째 쯤부터 유수분밸런스 잡혀가기 시작 진짜 속건조 줄어들며       좁쌀 가라앉기 시작 현재는 거의 없어진 상태 트러블에 즉각적인 진정효과 코 피지조절 최고     뾰루지여드름염증 등에 닿으면 따갑지만 진정효과 확실     작은 뾰루지는 자국만 남기고 100 사라졌고 염증은 거의 80 가라앉음알레르기성 성분 X 민감성 피부 사용 적합 테스트 완료된 제품콧물보다도 더 점성있는 제형 피부에 떨어뜨려도 줄줄 떨어지지 않아 사용 편리흡수력 최고 깔끔보송 마무리감 끈적한 얼굴로 잠들지 않아서 편리 용량대비 가격이 좀 있는 편 큰 용량으로 나왔으면 좋겠다 너무 빨리 다 씀,,,,,,,,,
G,P10,S31,154153,0,P,바이오,세럼,스트링,리페어,있어요,2.6,2.13,1.64,1.64,1.59
G,P10,S31,154153,1,P,더라퓨즈의 혁신적인 전달 기술이 적용되어 피부 노화 징후를 찾아 안티에이징 리페어 효과를 피부 고민의 시작점까지 연속적으로 빠르게 전달해 준다고 해요,쫀쫀한고농축 스트링 제형으로 두드리지 않고 덮어주듯 펴바르면 피부가 반짝반짝 너무 좋아앞으로의 더 라퓨즈의 제품들이 기대가 되네요,제형은 적당히 꾸덕하고 흡수는 금방 되더라구요저녁에 바르고 잤을 때 건조함이 느껴지지 않아서 너무 좋았어요,쭉쭉 늘어나서 끈적임 있을까 걱정했는데 끈적이지 않고 번들거리지도 않았어요,파룸체험단더라퓨즈 알쓰리 리페어 컨센트레이트 세럼35ml88000원안티에이징 효과손상된 피부장벽개선피부자생력 강화미세주름 개선피부 무자극 인증완료차별화되고 위생적인 패키지알쓰리펩타이드황산화효과더라퓨즈 제품은 처음,,,,,
G,P10,S31,154153,1,N,출산 후 피부가 완전 엉망이었는데 덕분에 회복중이에요 속당김이 심한 피부인데 한번 바르면 하루종일 당김 없이 지속력 좋아요 비교해보려고 다른쪽은 타세럼에 크림까지 발랐는데도 아침에 바르고 저녁되면 당기는데 요 세럼은 당김없고 끈적이지 않아 너무 잘 사용중이에요,제형은 적당히 꾸덕하고 흡수는 금방 되더라구요저녁에 바르고 잤을 때 건조함이 느껴지지 않아서 너무 좋았어요 특히 겨울에는 더 건조한데 이 제품을 사용하니 당김과 건조함이 많이 줄어 들었어요 아침에 사용하면 피부 화장 전 건조함을 잡아줘서 파운데이션이 더 잘 먹더라구요,미세주름 탄력저하 등 다양한 노화 징후를 케어해주는 더라퓨즈  R3 리페어 컨센트레이트 세럼이에요 더라퓨즈의 혁신적인 전달 기술이 적용되어 피부 노화 징후를 찾아 안티에이징 리페어 효과를 피부 고민의 시작점까지 연속적으로 빠르게 전달해 준다고 해요 바이오 상장사의 기술력을 기반으로 만들어진 화장품이에요 더라퓨즈 탄력세럼은 아침 저녁 모두 발라줘도 돼요 아침에는 탄력세럼을 덜어서 안쪽에서 바깥쪽으로 롤릴하며 흡수시켜주고 저녁에는 안쪽에서 바깥쪽으로 한곂 덮어주듯 발라 마무리해줘요 세럼 제형이 흡수가 오래 걸릴 것 같지만 생각보다 오래 걸리지 않아요 얼굴에 바르고 난 뒤에 끈적임 전혀 없고 촉촉하고 영양감있는 피부표현이 완성되었어요 의외로 세럼만으로도 충분한 보습과 영양감을 모두 가질 수 있어서 좋더라고요 너무 영양감이 있다고 생각하시는 분들은 크림은 패스하셔도 좋을 것 같아요 저는 더라퓨즈 탄력세럼은 저녁에 꼭꼭 발라주고 있어요 아침보다 저녁에 발랐을 때 효과가 좋더라고요 아침에 일어나서 씻을 때의 피부가 달라요 좋은 세럼 썻을 때 아침 피부 달라지는 모습 뭔지 아시죠진짜 부드럽게 발리면서 아침까지 영양감 있는 피부가 되더라고요  개인적으로는 저녁에는 꼭 필수로 사용해주고 있어요 요즘 피부 탄력이 떨어지는 것 같아 고민이 많은데 탄력을 업시켜 줄 수 있는 세럼이라 완전전전 애정하고 있어요 ,,,,,,,
G,P10,S31,154628,0,P,콜라겐,앰플,바르고,좋았어요,흡수,7.1,5.84,3.65,3.61,3.48
G,P10,S31,154628,1,P,탄력에센스는 기초단계에 꼭 추가해서 발라주는데 이건 하나만 발라도 당김없고 편하네요,사용하면서 딱히 트러블이 발생하지 않았고 쓰던 제품들 중에 이 제품만 바꿨는데 속건조가 잡힌 느낌이라 사무실에서도 너무 편안했어요,안에 콜라겐알갱이가 있어서 얼굴에 바를때 잘 흡수가 더 잘되는 느낌이었습니다,일단 제형이 노란색으로 살짝 몽글한 느낌이 나는 제형에 발림성이 좋아요,강추예요glowpickCkd_guaranteedCKD콜라겐엠플콜라겐펌핑엠플 저분자300콜라겐레티노콜라겐 레티노콜라겐엠플CKD종근당건강콜라겐주름개선미백주름관리탄력관리주름개선화장품엠플뷰티템 뷰티제품 뷰티그램 뷰티스타그램,,,,,
G,P10,S31,154628,0,N,콜라겐,앰플,흡수,제형,좋았어요,6.82,4.67,2.48,2.36,2.14
G,P10,S31,154628,1,N,제형은 너무 찐득하거나 무겁지도 않으면서 중지성 기준 2스킨 후 한 겹 바르면 건조한 느낌도 없었음,용기는 펌핑 용기로 스포이드 눌러주니 생각보다 적은 양이 빨려올라오더라고요 피부에 바르나까 뭉쳐있는 덩어리 같은 느낌도 있는데 잘 펴발리도 흡수됐어요,장점   기능성 제품이라 혹시 너무 기름지지 않을까 했는데 전혀 그렇지 않음,피부가 쫀쫀해진 느낌 그러면서도 저는 기름광광지성이라 약간 부담스럽긴한데 나이트 케어로 쓰면 아침에 피부 탱구리탱구리해서 너무 좋아요,노란 알갱이가 토독토독 터지면서얼굴에 활력을 주는 기분입니다근데 약간 투명노란게 덜 섞인 기분어떨땐 노란 앰플이 나오고 어떨땐 투명한 앰플이 나와요 그래서 저는 잘 흔들어 씁니다,,,,,
G,P10,S31,155015,1,P,신제품이라 라네즈 믿고 구매했어요일단 케이스가 너무 예쁘고ㅠㅠ돌려서 여는거 특이해요보습감은 근데 좀 부족한 것 같아요 가벼운 수분크림 느낌 정도 생각하시면 될 것 같습니다 여름엔 얘만 발라도 될 것 같기도 해요부드럽게 발리고 피부 부들부들해지는건 좋은데 꼭 크림으로 마무리해야해요,,,,,,,,,
G,P10,S31,155015,1,N,무난무난한 수분에센스인 것 같음우선 이 제품의 가장 큰 장점은 흡수력임저분자 히알루론산이 들어있는만큼 펴발랐을때 12초만에 싹 흡수되서 겉돌지 않음기초를 많은 단계를 사용하거나 레이어링을 할 때 진가를 발휘할 수 있는데매 단계를 흡수시키느라 기다릴 필요도 없고 전부 흡수가 안되서 위에 뭘 바르면 바를수록 번들번들해지는 것도 없음그리고 수분보충에 중점을 둔 에센스이지만 유분이 아예 없진 않다는 것도 장점이라면 장점임수분보충만 신경쓴 에센스들의 경우 발림성도 좋고 수분감은 있지만 그 수분이 날라가지 않게끔 막아주는 유분막이 없어서 위에 크림같은걸 안바르면 금방 아무것도 안 바른것처럼 건조해질 수 있는데이 제품의 경우 최소한의 유분감은 있기 때문에 기초화장을 가볍게 하는 계절이나 지성피부의 경우 크림 대용으로 사용할 수 있을 듯함향도 은은하고 발림성도 좋아 괜찮은 제품이지만사람에 따라서는 보습력이 부족하다고 느낄 수 있을듯함개인적으로는 겨울보다는 여름 건성피부보다는 중지성피부에 맞는 제품이란 생각이 듬만약 건성이 사용한다면 영양감있는 보습크림과 같이 사용하는 것이 필수제품력과는 관련없는 얘기지만케이스는 개인적으로 불호임요즘 라네즈에서 네오쿠션 이후로 이런 디자인의 케이스 많이 만드는데펌핑용기는 제품이 나오는 입구가 돌출되어있어야 사용하기 편리하고 위생적인데얘는 입구가 돌출되어있지 않고 통 살짝 안쪽에 있어서 손등에 짜기가 은근 불편함뚜껑 없이 돌려서 여는 케이스 제품이 다 떨어져있는지 알려주는 기능은 좋은데전반적인 케이스 디자인은 너무 컨셉에 잡아먹힌게 아닌가 싶기도 함,신제품이라 라네즈 믿고 구매했어요일단 케이스가 너무 예쁘고ㅠㅠ돌려서 여는거 특이해요보습감은 근데 좀 부족한 것 같아요 가벼운 수분크림 느낌 정도 생각하시면 될 것 같습니다 여름엔 얘만 발라도 될 것 같기도 해요부드럽게 발리고 피부 부들부들해지는건 좋은데 꼭 크림으로 마무리해야해요,,,,,,,,
G,P12,S32,101727,0,P,두피에,향이,뿌리,평가단,효과,3.92,1.67,1.6,1.36,1.2
G,P12,S32,101727,1,P,이거 너무 좋아요바르면 모발이 굵고 건강해져서 머리숱이 많아 보입니다 ㅎㅎ,그리구 뿌린 후 안두드려서 흡수가 안 된 상태로 그냥 냅두면 혼자 뭉쳐서 굳어버려서 뭔가 두피에 각질은 아닌거 같긴한데 각질 같아 보이는 것이 잔뜩 있는 것 처럼 보이니까 주의하셔야해요ㅠㅠ,두피가 너무 예민해져 있을때 이 라인으로 샴푸 컨디셔너 이 트리트먼트 다 샀는데 샴푸만 마음에 들었어요,처음엔 거부감 있었지만 적응해서 아무렇지도 않아요펌을 하고 몇일뒤 받은 샴푸라 그전에 쓰던것과 비교되는부분은 컬이 훨씬 힘이 생긴다는것 그리구 생쾌함이 있어요,프리미엄 평가단평가단 세가지 상품 중 드디어 대망의 리바이탈라이저일단 제 피부는 건성에 두피와 모발은 매우 건강한 상태입니다,,,,,
